elapsed_sec,sum_next_o_id,orders_delta,nopm_rate
837,33147990,4319,259140.0
838,33152256,4266,255960.0
839,33156512,4256,255360.0
840,33160703,4191,251460.0
841,33164826,4123,247380.0
843,33169053,4227,126810.0
844,33173322,4269,256140.0
845,33177574,4252,255120.0
846,33181800,4226,253560.0
847,33185931,4131,247860.0
849,33190046,4115,123450.0
850,33194012,3966,237960.0
851,33198018,4006,240360.0
852,33201770,3752,225120.0
853,33205648,3878,232680.0
855,33209136,3488,104640.0
856,33213109,3973,238380.0
857,33217150,4041,242460.0
858,33221258,4108,246480.0
859,33225381,4123,247380.0
861,33229607,4226,126780.0
862,33233839,4232,253920.0
863,33238092,4253,255180.0
864,33242087,3995,239700.0
866,33246066,3979,119370.0
867,33250411,4345,260700.0
868,33254688,4277,256620.0
869,33259030,4342,260520.0
870,33263299,4269,256140.0
872,33267661,4362,130860.0
873,33272095,4434,266040.0
874,33276572,4477,268620.0
875,33280976,4404,264240.0
876,33285484,4508,270480.0
877,33289994,4510,270600.0
879,33293926,3932,117960.0
880,33297953,4027,241620.0
881,33301958,4005,240300.0
882,33306019,4061,243660.0
883,33310069,4050,243000.0
885,33314048,3979,119370.0
886,33318056,4008,240480.0
887,33322128,4072,244320.0
888,33326224,4096,245760.0
889,33330269,4045,242700.0
890,33334327,4058,243480.0
892,33338348,4021,120630.0
893,33342392,4044,242640.0
894,33346512,4120,247200.0
895,33350522,4010,240600.0
896,33354482,3960,237600.0
897,33358454,3972,238320.0
899,33362496,4042,121260.0
900,33366432,3936,236160.0
901,33370227,3795,227700.0
902,33374148,3921,235260.0
903,33378294,4146,248760.0
905,33382437,4143,124290.0
906,33386600,4163,249780.0
907,33390803,4203,252180.0
908,33394526,3723,223380.0
909,33398641,4115,246900.0
910,33402959,4318,259080.0
912,33407292,4333,129990.0
913,33411556,4264,255840.0
914,33415863,4307,258420.0
915,33420154,4291,257460.0
916,33424525,4371,262260.0
917,33428759,4234,254040.0
919,33433065,4306,129180.0
920,33437338,4273,256380.0
921,33441664,4326,259560.0
922,33445913,4249,254940.0
923,33450143,4230,253800.0
924,33454418,4275,256500.0
926,33458641,4223,126690.0
927,33462948,4307,258420.0
928,33467259,4311,258660.0
929,33471691,4432,265920.0
930,33476096,4405,264300.0
931,33480392,4296,257760.0
933,33484749,4357,130710.0
934,33489274,4525,271500.0
935,33493712,4438,266280.0
936,33498267,4555,273300.0
937,33502842,4575,274500.0
939,33507315,4473,134190.0
940,33511808,4493,269580.0
941,33516391,4583,274980.0
942,33521054,4663,279780.0
943,33525633,4579,274740.0
944,33530169,4536,272160.0
946,33534779,4610,138300.0
947,33539227,4448,266880.0
948,33543748,4521,271260.0
949,33548325,4577,274620.0
950,33552818,4493,269580.0
952,33557428,4610,138300.0
953,33561975,4547,272820.0
954,33566539,4564,273840.0
955,33571098,4559,273540.0
956,33575653,4555,273300.0
957,33580204,4551,273060.0
959,33584702,4498,134940.0
960,33589280,4578,274680.0
961,33593899,4619,277140.0
962,33598452,4553,273180.0
963,33603008,4556,273360.0
964,33607542,4534,272040.0
966,33611951,4409,132270.0
967,33616565,4614,276840.0
968,33621105,4540,272400.0
969,33625642,4537,272220.0
970,33630170,4528,271680.0
972,33634648,4478,134340.0
973,33639160,4512,270720.0
974,33643682,4522,271320.0
975,33648245,4563,273780.0
976,33652811,4566,273960.0
977,33657336,4525,271500.0
979,33661874,4538,136140.0
980,33666329,4455,267300.0
981,33670940,4611,276660.0
982,33675477,4537,272220.0
983,33679952,4475,268500.0
984,33684525,4573,274380.0
986,33689005,4480,134400.0
987,33693568,4563,273780.0
988,33698080,4512,270720.0
989,33702599,4519,271140.0
990,33707093,4494,269640.0
992,33711587,4494,134820.0
993,33716122,4535,272100.0
994,33720671,4549,272940.0
995,33725278,4607,276420.0
996,33729825,4547,272820.0
997,33734300,4475,268500.0
999,33738914,4614,138420.0
1000,33743549,4635,278100.0
1001,33748061,4512,270720.0
1002,33752547,4486,269160.0
1003,33757152,4605,276300.0
1004,33761723,4571,274260.0
1006,33766200,4477,134310.0
1007,33770875,4675,280500.0
1008,33775459,4584,275040.0
1009,33779950,4491,269460.0
1010,33784435,4485,269100.0
1012,33789050,4615,138450.0
1013,33793567,4517,271020.0
1014,33798185,4618,277080.0
1015,33802760,4575,274500.0
1016,33807296,4536,272160.0
1017,33811706,4410,264600.0
1019,33816345,4639,139170.0
1020,33820760,4415,264900.0
1021,33825286,4526,271560.0
1022,33829744,4458,267480.0
1023,33834149,4405,264300.0
1025,33838766,4617,138510.0
1026,33843212,4446,266760.0
1027,33847744,4532,271920.0
1028,33852278,4534,272040.0
1029,33856853,4575,274500.0
1030,33861374,4521,271260.0
1032,33865965,4591,137730.0
1033,33870397,4432,265920.0
1034,33874868,4471,268260.0
1035,33879439,4571,274260.0
1036,33883851,4412,264720.0
1038,33888386,4535,136050.0
1039,33892836,4450,267000.0
1040,33897370,4534,272040.0
1041,33901828,4458,267480.0
1042,33906432,4604,276240.0
1043,33910873,4441,266460.0
1045,33915412,4539,136170.0
1046,33920048,4636,278160.0
1047,33924573,4525,271500.0
1048,33929079,4506,270360.0
1049,33933579,4500,270000.0
1050,33938154,4575,274500.0
1052,33942684,4530,135900.0
1053,33947187,4503,270180.0
1054,33951769,4582,274920.0
1055,33956267,4498,269880.0
1056,33960840,4573,274380.0
1058,33965347,4507,135210.0
1059,33969868,4521,271260.0
1060,33974410,4542,272520.0
1061,33978833,4423,265380.0
1062,33983450,4617,277020.0
1063,33988049,4599,275940.0
1065,33992519,4470,134100.0
1066,33997024,4505,270300.0
1067,34001482,4458,267480.0
1068,34005964,4482,268920.0
1069,34010442,4478,268680.0
1070,34014870,4428,265680.0
1072,34019326,4456,133680.0
1073,34023858,4532,271920.0
1074,34028390,4532,271920.0
1075,34032950,4560,273600.0
1076,34037398,4448,266880.0
1077,34041872,4474,268440.0
1079,34046396,4524,135720.0
1080,34050961,4565,273900.0
1081,34055547,4586,275160.0
1082,34060021,4474,268440.0
1083,34064316,4295,257700.0
1085,34068701,4385,131550.0
1086,34073026,4325,259500.0
1087,34077265,4239,254340.0
1088,34081741,4476,268560.0
1090,34086069,4328,129840.0
1091,34090609,4540,272400.0
1092,34094784,4175,250500.0
1093,34099234,4450,267000.0
1094,34103707,4473,268380.0
1096,34108086,4379,131370.0
1097,34112567,4481,268860.0
1098,34117060,4493,269580.0
1099,34121293,4233,253980.0
1101,34125743,4450,133500.0
1102,34130176,4433,265980.0
1103,34134590,4414,264840.0
1104,34138996,4406,264360.0
1106,34143485,4489,134670.0
1107,34147902,4417,265020.0
