elapsed_sec,sum_next_o_id,orders_delta,nopm_rate
417,31648059,4487,269220.0
418,31652491,4432,265920.0
420,31656905,4414,132420.0
421,31661381,4476,268560.0
422,31665868,4487,269220.0
423,31670353,4485,269100.0
424,31674842,4489,269340.0
425,31679286,4444,266640.0
426,31683798,4512,270720.0
427,31688234,4436,266160.0
428,31692681,4447,266820.0
429,31697176,4495,269700.0
430,31701638,4462,267720.0
432,31706057,4419,132570.0
433,31710564,4507,270420.0
434,31715121,4557,273420.0
435,31719554,4433,265980.0
436,31724020,4466,267960.0
437,31728514,4494,269640.0
438,31732999,4485,269100.0
439,31737450,4451,267060.0
440,31741968,4518,271080.0
441,31746476,4508,270480.0
442,31750969,4493,269580.0
444,31755448,4479,134370.0
445,31759916,4468,268080.0
446,31764294,4378,262680.0
447,31768733,4439,266340.0
448,31773230,4497,269820.0
449,31777588,4358,261480.0
450,31781936,4348,260880.0
451,31786430,4494,269640.0
452,31790922,4492,269520.0
453,31795116,4194,251640.0
454,31799331,4215,252900.0
456,31803522,4191,125730.0
457,31807748,4226,253560.0
458,31812001,4253,255180.0
459,31816415,4414,264840.0
460,31820781,4366,261960.0
461,31825239,4458,267480.0
462,31829667,4428,265680.0
464,31834073,4406,132180.0
465,31838595,4522,271320.0
466,31843065,4470,268200.0
467,31847606,4541,272460.0
468,31852042,4436,266160.0
469,31856520,4478,268680.0
470,31860994,4474,268440.0
472,31865461,4467,134010.0
473,31870039,4578,274680.0
474,31874554,4515,270900.0
475,31879029,4475,268500.0
476,31883513,4484,269040.0
477,31888008,4495,269700.0
478,31892566,4558,273480.0
480,31897100,4534,136020.0
481,31901257,4157,249420.0
482,31905718,4461,267660.0
483,31910161,4443,266580.0
484,31914636,4475,268500.0
485,31919119,4483,268980.0
486,31923541,4422,265320.0
488,31928015,4474,134220.0
489,31932496,4481,268860.0
490,31936926,4430,265800.0
491,31941078,4152,249120.0
492,31945573,4495,269700.0
493,31950005,4432,265920.0
494,31954487,4482,268920.0
495,31958981,4494,269640.0
497,31963431,4450,133500.0
498,31967860,4429,265740.0
499,31972222,4362,261720.0
500,31976767,4545,272700.0
501,31981286,4519,271140.0
502,31985667,4381,262860.0
503,31989960,4293,257580.0
505,31994245,4285,128550.0
506,31998546,4301,258060.0
507,32002943,4397,263820.0
508,32007357,4414,264840.0
509,32011833,4476,268560.0
510,32016287,4454,267240.0
511,32020690,4403,264180.0
512,32025149,4459,267540.0
514,32029621,4472,134160.0
515,32034009,4388,263280.0
516,32038558,4549,272940.0
517,32043082,4524,271440.0
518,32047583,4501,270060.0
519,32051967,4384,263040.0
520,32056604,4637,278220.0
522,32061059,4455,133650.0
523,32065415,4356,261360.0
524,32069961,4546,272760.0
525,32074466,4505,270300.0
526,32078997,4531,271860.0
527,32083382,4385,263100.0
528,32087864,4482,268920.0
530,32092420,4556,136680.0
531,32096914,4494,269640.0
532,32101347,4433,265980.0
533,32105807,4460,267600.0
534,32110311,4504,270240.0
535,32114798,4487,269220.0
536,32119285,4487,269220.0
538,32123791,4506,135180.0
539,32128236,4445,266700.0
540,32132669,4433,265980.0
541,32137048,4379,262740.0
542,32141456,4408,264480.0
543,32145912,4456,267360.0
544,32150353,4441,266460.0
546,32154656,4303,129090.0
547,32159127,4471,268260.0
548,32163655,4528,271680.0
549,32168204,4549,272940.0
550,32172616,4412,264720.0
551,32177086,4470,268200.0
552,32181478,4392,263520.0
553,32185857,4379,262740.0
555,32190243,4386,131580.0
556,32194709,4466,267960.0
557,32199158,4449,266940.0
558,32203558,4400,264000.0
559,32207944,4386,263160.0
560,32212453,4509,270540.0
561,32216865,4412,264720.0
563,32221271,4406,132180.0
564,32225652,4381,262860.0
565,32230088,4436,266160.0
566,32234609,4521,271260.0
567,32239027,4418,265080.0
568,32243398,4371,262260.0
569,32247814,4416,264960.0
571,32252151,4337,130110.0
572,32256509,4358,261480.0
573,32260947,4438,266280.0
574,32265363,4416,264960.0
575,32269850,4487,269220.0
576,32274245,4395,263700.0
577,32278649,4404,264240.0
579,32283021,4372,131160.0
580,32287382,4361,261660.0
581,32291762,4380,262800.0
582,32296228,4466,267960.0
583,32300561,4333,259980.0
584,32304946,4385,263100.0
585,32309331,4385,263100.0
586,32313782,4451,267060.0
588,32318049,4267,128010.0
589,32322459,4410,264600.0
590,32326796,4337,260220.0
591,32331273,4477,268620.0
592,32335697,4424,265440.0
593,32340105,4408,264480.0
594,32344498,4393,263580.0
596,32348893,4395,131850.0
597,32353366,4473,268380.0
598,32357737,4371,262260.0
599,32362148,4411,264660.0
600,32366563,4415,264900.0
601,32371100,4537,272220.0
602,32375373,4273,256380.0
604,32379478,4105,123150.0
605,32383507,4029,241740.0
606,32387513,4006,240360.0
607,32391614,4101,246060.0
608,32395708,4094,245640.0
610,32399953,4245,127350.0
611,32404198,4245,254700.0
612,32408521,4323,259380.0
613,32412664,4143,248580.0
614,32416854,4190,251400.0
615,32420982,4128,247680.0
617,32425340,4358,130740.0
618,32429726,4386,263160.0
619,32434173,4447,266820.0
620,32438510,4337,260220.0
621,32442560,4050,243000.0
622,32446836,4276,256560.0
624,32451059,4223,126690.0
625,32455356,4297,257820.0
626,32459609,4253,255180.0
627,32463899,4290,257400.0
628,32468183,4284,257040.0
629,32472481,4298,257880.0
631,32476770,4289,128670.0
632,32481098,4328,259680.0
633,32485439,4341,260460.0
634,32489481,4042,242520.0
635,32493489,4008,240480.0
636,32497636,4147,248820.0
637,32501712,4076,244560.0
639,32505772,4060,121800.0
640,32509886,4114,246840.0
641,32513947,4061,243660.0
642,32517942,3995,239700.0
643,32521999,4057,243420.0
644,32526139,4140,248400.0
646,32530337,4198,125940.0
647,32534184,3847,230820.0
648,32537926,3742,224520.0
649,32541942,4016,240960.0
650,32546157,4215,252900.0
651,32550373,4216,252960.0
652,32554595,4222,253320.0
654,32558519,3924,117720.0
655,32562701,4182,250920.0
656,32566778,4077,244620.0
657,32570967,4189,251340.0
658,32575189,4222,253320.0
659,32579336,4147,248820.0
660,32583633,4297,257820.0
662,32587812,4179,125370.0
663,32592116,4304,258240.0
664,32596585,4469,268140.0
665,32601107,4522,271320.0
666,32605598,4491,269460.0
667,32610184,4586,275160.0
668,32614680,4496,269760.0
670,32619160,4480,134400.0
671,32623697,4537,272220.0
672,32628313,4616,276960.0
673,32632827,4514,270840.0
674,32637282,4455,267300.0
675,32641824,4542,272520.0
676,32646369,4545,272700.0
677,32650857,4488,269280.0
679,32655468,4611,138330.0
680,32660029,4561,273660.0
681,32664530,4501,270060.0
682,32669071,4541,272460.0
683,32673649,4578,274680.0
684,32678172,4523,271380.0
685,32682657,4485,269100.0
687,32687243,4586,137580.0
688,32691815,4572,274320.0
689,32696344,4529,271740.0
690,32700899,4555,273300.0
691,32705451,4552,273120.0
692,32709930,4479,268740.0
693,32714411,4481,268860.0
695,32719026,4615,138450.0
696,32723569,4543,272580.0
697,32728160,4591,275460.0
698,32732765,4605,276300.0
699,32737298,4533,271980.0
700,32741887,4589,275340.0
701,32746400,4513,270780.0
703,32751006,4606,138180.0
704,32755507,4501,270060.0
705,32760025,4518,271080.0
706,32764520,4495,269700.0
707,32768858,4338,260280.0
708,32773413,4555,273300.0
709,32777985,4572,274320.0
711,32782560,4575,137250.0
712,32787121,4561,273660.0
713,32791552,4431,265860.0
714,32796073,4521,271260.0
715,32800570,4497,269820.0
716,32805145,4575,274500.0
717,32809641,4496,269760.0
719,32814230,4589,137670.0
720,32818701,4471,268260.0
721,32823263,4562,273720.0
722,32827774,4511,270660.0
723,32832177,4403,264180.0
724,32836672,4495,269700.0
725,32841227,4555,273300.0
727,32845719,4492,134760.0
728,32850231,4512,270720.0
729,32854774,4543,272580.0
730,32859310,4536,272160.0
731,32863827,4517,271020.0
732,32868438,4611,276660.0
733,32873038,4600,276000.0
