second,tpm
1737,531600
1738,562080
1739,559680
1740,567300
1741,499080
1742,546540
1743,568920
1744,556380
1745,535800
1746,542640
1747,550860
1748,556860
1749,541980
1750,554340
1751,548040
1752,591120
1753,513900
1754,571140
1755,550860
1756,542580
1757,513000
1758,525480
1759,551880
1760,576360
1761,541740
1762,552300
1763,540660
1764,573300
1765,550680
1766,489900
1767,530340
1768,542400
1769,543000
1770,533400
1771,544680
1772,536820
1773,512340
1774,468780
1775,512820
1776,542880
1777,516660
1778,538260
1779,514620
1780,550320
1781,510060
1782,527880
1783,526140
1784,512700
1785,544260
1786,510060
1787,505320
1788,519300
1789,536700
1790,560760
1791,551100
1792,524700
1793,568680
1794,553800
1795,567300
1796,571860
1797,568440
1798,530160
1799,543360
1800,552720
1801,527340
1802,560880
1803,513600
1804,573960
1805,547140
1806,557640
1807,516780
1808,505740
1809,560820
1810,544440
1811,514020
1812,534600
1813,540360
1814,582000
1815,537120
1816,537660
1817,535440
1818,565740
1819,525900
1820,533640
1821,515940
1822,534900
1823,527640
1824,538740
1825,486000
1826,521880
1827,513840
1828,551640
1829,511500
1830,545760
1831,577440
1832,565800
1833,617280
1834,617100
1835,615420
1836,631500
1837,638220
1838,643260
1839,624600
1840,640800
1841,599160
1842,617040
1843,625140
1844,641220
1845,611280
1846,619020
1847,625920
1848,617940
1849,586440
1850,588300
1851,611400
1852,635520
1853,598320
1854,596160
1855,638280
1856,605100
1857,576300
1858,629640
1859,607800
1860,646020
1861,613860
1862,632460
1863,610200
1864,610560
1865,613260
1866,621300
1867,628800
1868,603660
1869,631560
1870,632700
1871,620340
1872,600180
1873,590220
1874,619080
1875,639960
1876,587880
1877,634980
1878,610740
1879,598140
1880,599100
1881,614580
1882,608160
1883,607320
1884,620400
1885,616500
1886,615720
1887,605640
1888,595200
1889,628860
1890,603660
1891,629220
1892,600180
1893,632820
1894,606180
1895,608100
1896,616080
1897,612060
1898,594480
1899,572700
1900,584100
1901,571020
1902,552420
1903,560400
1904,576900
1905,591660
1906,571260
1907,599820
1908,578460
1909,573480
1910,557220
1911,588180
1912,584100
1913,579060
1914,556020
1915,594300
1916,595320
1917,603120
1918,560880
1919,592440
1920,596280
1921,588540
1922,593580
1923,621300
1924,586740
1925,593220
1926,587760
1927,581160
1928,595320
1929,576540
1930,582540
1931,567240
1932,551700
1933,569280
1934,524520
1935,544740
1936,580020
1937,549360
1938,559980
1939,550140
1940,576120
1941,565860
1942,523140
1943,566100
1944,568020
1945,576600
1946,570120
1947,581820
1948,571920
1949,545820
1950,528180
1951,558720
1952,581700
1953,585000
1954,570000
1955,589200
1956,595560
1957,575520
1958,545580
1959,573300
1960,583080
1961,610020
1962,566580
1963,593160
1964,600720
1965,604740
1966,563760
1967,604680
1968,586980
1969,616920
1970,605280
1971,625680
1972,624660
1973,607680
1974,595920
1975,601440
1976,623040
1977,612540
1978,612180
1979,622680
1980,624420
1981,593280
1982,599220
1983,616380
1984,615840
1985,594900
1986,622320
1987,623580
1988,622740
1989,572160
1990,607200
1991,609900
1992,624060
1993,616200
1994,613500
1995,631320
1996,580320
1997,603720
1998,604080
1999,588600
2000,592500
2001,597000
2002,586320
2003,591120
2004,586440
2005,558780
2006,571860
2007,574920
2008,592080
2009,620220
2010,609240
2011,618660
2012,590580
2013,598920
2014,627660
2015,622020
2016,596280
2017,615300
2018,618540
2019,602940
2020,602820
2021,609300
2022,624540
2023,634500
2024,608760
2025,622560
2026,612420
2027,595560
2028,605580
2029,617820
2030,616920
2031,613740
2032,610500
2033,628140
2034,601320
2035,625680
2036,580560
2037,630420
2038,598260
2039,626580
2040,587460
2041,616080
2042,588840
2043,609060
2044,628680
2045,627840
2046,620040
2047,616140
2048,625080
2049,631920
2050,592680
2051,588300
2052,598320
2053,619380
2054,620340
2055,610980
2056,615960
2057,611160
2058,591000
2059,596880
2060,619800
2061,592980
2062,600900
2063,601260
2064,609600
2065,609480
2066,597780
2067,569040
2068,550620
2069,544620
2070,559800
2071,574260
2072,562200
2073,564720
2074,523980
2075,546480
2076,524580
2077,544860
2078,511800
2079,519180
2080,528840
2081,522120
2082,535260
2083,520740
2084,492660
2085,495240
2086,524100
2087,556560
2088,562440
2089,621720
2090,606480
2091,610860
2092,607920
2093,617880
2094,619620
2095,620220
2096,633600
2097,598380
2098,606840
2099,603120
2100,624540
2101,609720
2102,635520
2103,620940
2104,616500
2105,619740
2106,586200
2107,623580
2108,611640
2109,611400
2110,623280
2111,589860
2112,616080
2113,605460
2114,633540
2115,574140
2116,606600
2117,610620
2118,598980
2119,611040
2120,591180
2121,599340
2122,615300
2123,610260
2124,611760
2125,615300
2126,614520
2127,592020
2128,606120
2129,593460
2130,614700
2131,608280
2132,626400
2133,617040
2134,617460
2135,607140
2136,593460
2137,611820
2138,588120
2139,621300
2140,603780
2141,616740
2142,623460
2143,587460
2144,597960
2145,599880
2146,569940
2147,601080
2148,602280
2149,574740
2150,599100
2151,598980
2152,591060
2153,599880
2154,606000
2155,610080
2156,616080
2157,615780
2158,608880
2159,602100
2160,591720
2161,591360
2162,558960
2163,538380
2164,505020
2165,497220
2166,482520
2167,522960
2168,524460
2169,546060
2170,506640
2171,497940
2172,537660
2173,517500
2174,526680
2175,559980
2176,542160
2177,545820
2178,525780
2179,514920
2180,502620
2181,528000
2182,524640
2183,511620
2184,557280
2185,531420
2186,510660
2187,552360
2188,498000
2189,527100
2190,547800
2191,534300
2192,530580
2193,529560
2194,558060
2195,567660
2196,482220
2197,563580
2198,525300
2199,573180
2200,526440
2201,576360
2202,558180
2203,525960
2204,562200
2205,523320
2206,565020
2207,560940
2208,532440
2209,553560
2210,545100
2211,545760
2212,546660
2213,514140
2214,545280
2215,552600
2216,542760
2217,527160
2218,573180
2219,555780
2220,535860
2221,519240
2222,551040
2223,527820
2224,578460
2225,524400
2226,562200
2227,568080
2228,549480
2229,551340
2230,565380
2231,539460
2232,560340
2233,556140
2234,548340
2235,597420
2236,579960
2237,572280
2238,518880
2239,534360
2240,575580
2241,570000
2242,533580
2243,571440
2244,535380
2245,553080
2246,541680
2247,546660
2248,562740
2249,566160
2250,543120
2251,582960
2252,581820
2253,564840
2254,531120
2255,552360
2256,567000
2257,579780
2258,569340
2259,576660
2260,578640
2261,534780
2262,558780
2263,566100
2264,581640
2265,580260
2266,576060
2267,577200
2268,581400
2269,590640
2270,523320
2271,573660
2272,587520
2273,581400
2274,563880
2275,583980
2276,582240
2277,601320
2278,596880
2279,589560
2280,621540
2281,596160
2282,607440
2283,558420
2284,595440
2285,604140
2286,580020
2287,626160
2288,597180
2289,607380
2290,579540
2291,616260
2292,600720
2293,586320
2294,615000
2295,606600
2296,589140
2297,592680
2298,605880
2299,588060
2300,598560
2301,570180
2302,603660
2303,611040
2304,597960
2305,580080
2306,608280
2307,580200
2308,584040
2309,546180
2310,580620
2311,578280
2312,538680
2313,571320
2314,573000
2315,573000
2316,552900
2317,533820
2318,566700
2319,579960
2320,567720
2321,540120
2322,581220
2323,535920
2324,550440
2325,518700
2326,566280
2327,575700
2328,532500
2329,559920
2330,579000
2331,567720
2332,523080
2333,565080
2334,561300
2335,572220
2336,548940
2337,570120
2338,558300
2339,572340
2340,532560
2341,574680
2342,557940
2343,550980
2344,552120
2345,570540
2346,557940
2347,564000
2348,546960
2349,552360
